OBJECTID,ROAD_NAME_FULL
5407,FEATHERSTON DR
5408,RAMP
5409,RAMP
5410,ROSEMERE AVE
5411,GROSVENOR AVE
5412,HUNT CLUB RD
5413,KENWOOD AVE
5414,HUNT CLUB RD
5415,VANIER PKY
5416,BANK ST
5417,CARLING AVE
5418,CARLING AVE
5419,CARLING AVE
5420,FRINGEWOOD DR
5421,WILLIAM LINDSAY GROVE
5422,ROUNDHAY DR
5423,MORESBY DR
5424,FIRST LINE RD
5425,FLORENCE ST
5426,COLLIER CRES
5427,DEERFOX DR
5428,O'CONNOR ST
5429,BEAVER RIDGE
5430,AMESBROOKE DR
5431,LYALL ST
5432,DYNES RD
5433,PALSEN ST
5434,CHESTERTON DR
5435,JAMES CRAIG ST
5436,HWY417 IC117 RAMP52
5437,HWY417 IC118 RAMP35
5438,OR174 IC112 RAMP36
5439,FINDLAY CREEK DR
5440,AVIATION PKY
5441,ROCKDALE RD
5442,CARLING AVE
5443,BANK ST
5444,WOLISTON CRES
5445,BRECHIN CRES
5446,STONEWAY DR
5447,COMO CRES
5448,HIGHWAY 417
5449,HIGHWAY 417
5450,HIGHWAY 417
5451,HIGHWAY 417
5452,MARIONVILLE RD
5453,SWEETNAM DR
5454,ALBION RD
5455,STONE SCHOOL RD
5456,RENAUD RD
5457,PRINCE OF WALES DR
5458,SCOTT ST
5459,BANK ST
5460,CUMMINGS AVE
5461,DONALD STACKHOUSE PRIV
5462,TREMBLAY RD
5463,TURN LANE
5464,ALEXANDER GAMMAN PRIV
5465,BRIAN COBURN BLVD
5466,SUNSET COVE CIR
5467,GOSSAMER ST
5468,TERRENCE HOEY PRIV
5469,DESSAINT ST
5470,PINEGLEN CRES
5471,TENNYSON ST
5472,BARTLETT PRIV
5473,BARTLETT PRIV
5474,ASH ST
5475,ASH ST
5476,VANIER RD
5477,PRINCESS LOUISE DR
5478,MOCKINGBIRD DR
5479,SCOTLAND PRIV
5480,WIFFEN PRIV
5481,HIGHBURN CRES
5482,THORNECREST ST
5483,VISENEAU DR
5484,ESSON ST
5485,LOWER CHARLOTTE ST
5486,STRATHAVEN PRIV
5487,LOYALIST ST
5488,LEROY ST
5489,HUNTERSFIELD DR
5490,ATHANS AVE
5491,KINGSDALE AVE
5492,WADDION DR
5493,LOGGERS WAY
5494,FOREST CREEK DR
5495,SANDHILL RD
5496,EAGLESON RD
5497,MONTAGU PL
5498,OLD ORCHARD CRES
5499,OLD ORCHARD CRES
5500,VARLEY LANE
5501,AUTUMN HILL CRES
5502,EASTVALE DR
5503,KAYBURN AVE
5504,WOODWARD DR
5505,OAKRIDGE BLVD
5506,STANWOOD DR
5507,ALDERCREST DR
5508,OAKRIDGE BLVD
5509,QUEEN ELIZABETH DRWY
5510,LENESTER AVE
5511,MCNEELY RD
5512,RITCHIE SIDE RD
5513,FOXFIELD DR
5514,BYRNES TERR
5515,MARKLAND CRES
5516,WALKLEY RD
5517,OLD MONTREAL RD
5518,YOUNG ST
5519,NAVAHO DR
5520,KNIGHTSBRIDGE RD
5521,WILSHIRE AVE
5522,BERKSHIRE WAY
5523,KILRAE ST
5524,CHURCHILL AVE N
5525,MARKET ST
5526,MAPLE RUN AVE
5527,PRINCESS LOUISE DR
5528,WATTERS RD
5529,KINGS GROVE CRES
5530,COBOURG ST
5531,LOWER CHARLOTTE ST
5532,RICHELIEU AVE
5533,LEVIS AVE
5534,RICHMOND RD
5535,CARP RD
5536,CARLING AVE
5537,STONEMEADOW DR
5538,BEAUSEJOUR DR
5539,ORIENT PARK DR
5540,KINGHAVEN CRES
5541,None
5542,ARRITA ST
5543,PATRIOT PL
5544,NORTHGRAVES CRES
5545,ST. STEPHEN'S ST
5546,DAVENTRY CRES
5547,SENECA ST
5548,"ORLEANS, BOULEVARD D'"
5549,RAVINE WAY
5550,WHITEWOOD AVE
5551,DOCTOR LEACH DR
5552,BEAVERWOOD RD
5553,CONDOR DR
5554,CLEARWATER CRES
5555,JOHNSTON RD
5556,PEBBLE RD
5557,HUNTLEY MANOR DR
5558,MUNSTER RD
5559,MCCLELLAN RD
5560,OR174 IC101 RAMP61
5561,HWY417 IC110 RAMP58
5562,CHARING RD
5563,HIGH ST
5564,GEORGINA DR
5565,INNSWOOD DR
5566,IRWIN GT
5567,FELSTEAD GDN
5568,DONALD B. MUNRO DR
5569,CASTLERIDGE AVE
5570,BROOKSIDE LANE
5571,NORTH DR
5572,WHITBY AVE
5573,TILLBURY AVE
5574,WELBY CRT
5575,UPLANDS DR
5576,MARSHALL AVE
5577,COLDREY AVE
5578,BAY ST
5579,RAYMOND ST
5580,"EPINETTES, AVENUE DES"
5581,CLEROUX CRES
5582,HIGHWAY 417
5583,MCBRIDE ST
5584,RANCHWOOD WAY
5585,HERON RD
5586,ROSEWIND CRT
5587,RICHMOND RD
5588,NORTHGRAVES CRES
5589,WAGON DR
5590,CHAMPLAIN ST
5591,WEDGEWOOD CRES
5592,GAINES DR
5593,TROJAN AVE
5594,CASEY AVE
5595,MCGILL PRIV
5596,GOLDENROD DRWY
5597,PLAINHILL DR
5598,MCBEAN ST
5599,GOLDRIDGE DR
5600,GOLDEN LINE RD
5601,TAYLOR CREEK DR
5602,BALDWIN ST
5603,RIDGETOP RD
5604,MAJESTIC DR
5605,COKER ST
5606,TANSLEY DR
5607,ORIENT PARK DR
5608,PROVENCE AVE
5609,LAKERIDGE DR
5610,GLENRILL PL
5611,BRIDLE PATH DR
5612,THUNDERBIRD CRES
5613,STEEPLE CHASE DR
5614,ZAIDAN DR
5615,STEEPLE CHASE DR
5616,TILLBURY AVE
5617,HOOPER ST
5618,WILLIAM HODGINS LANE
5619,HOWIE RD
5620,FENCEROW WAY
5621,GOLFLINKS DR
5622,OTTAWA ROAD 29
5623,POMMIERS PRIV
5624,STITTSVILLE MAIN ST
5625,LONGLEAF DR
5626,CARDIGAN DR
5627,BUFFALO CIR
5628,KNIGHTSBRIDGE RD
5629,LENESTER AVE
5630,SAWGRASS CIR
5631,SPRATT RD
5632,MANOTICK MAIN ST
5633,MANN AVE
5634,HAYES ST
5635,"ORLEANS, BOULEVARD D'"
5636,CONNELLY PL
5637,VANCE ST
5638,MARLBOROUGH AVE
5639,CLAUDE ST
5640,FLORENCE ST
5641,GALETTA SIDE RD
5642,SUNCREST DR
5643,KEYWORTH AVE
5644,EGRET WAY
5645,ESCARPMENT CRES
5646,GRAINSTONE WAY
5647,HELMSDALE DR
5648,TAJ CRT
5649,ACACIA AVE
5650,VISTA PATRICK PRIV
5651,EASTVIEW ST
5652,DESCHAMPS AVE
5653,BREEZEHILL AVE S
5654,REGATTA AVE
5655,RIVERBREEZE ST
5656,SADDLERIDGE DR
5657,ROLLING MEADOW CRES
5658,BITTERSWEET PL
5659,CARRIAGE HILL PL
5660,ARTHUR LANE N
5661,ALBION RD S
5662,SPRING CRT
5663,HOLITMAN DR
5664,THARE CRES
5665,BERRY GLEN ST
5666,LARCASTLE CIR
5667,PARKIN CIR
5668,GRAND GALA DR
5669,SALISBURY ST
5670,JUNIPER ST
5671,MARIONVILLE RD
5672,OLD MONTREAL RD
5673,LAPERRIERE AVE
5674,RYERSON AVE
5675,BOURNE ST
5676,PRINCE OF WALES DR
5677,HIGHWAY 417
5678,8TH LINE RD
5679,CHANDLER AVE
5680,HALLEY ST
5681,VARLEY LANE
5682,HALLEY ST
5683,WOODLAND AVE
5684,DEERFIELD DR
5685,ANNISETTES RIDGE
5686,TERRAPIN TERR
5687,HWY417 IC117 RAMP53
5688,ORTONA AVE
5689,FLORIDA AVE
5690,WALKLEY EXTENSION RD
5691,SIROCCO CRES
5692,BADHAMS SIDE RD
5693,REID HAVEN RD
5694,THARE CRES
5695,AMBERWOOD CRES
5696,SAPINIER ST
5697,DELORME AVE
5698,ALTA VISTA DR
5699,BEAVER AVE
5700,NIAGARA DR
5701,MACLAREN ST
5702,PAUL ANKA DR
5703,DERBY ST
5704,BRUCE ST
5705,ST. DUNSTANS PL
5706,CRESTDALE ST
5707,HATFIELD CRES
5708,CANEMORE CRES
5709,HIAWATHA PARK RD
5710,ERIC CRES
5711,FORTIER ST
5712,ARMADA AVE
5713,PUTMAN AVE
5714,HOGARTH AVE
5715,HOWICK ST
5716,WELLINGTON ST
5717,GALETTA SIDE RD
5718,AMBERWOOD CRES
5719,COX COUNTRY RD
5720,JAY AVE
5721,TOMPKINS AVE
5722,GLEN KNOLLS DR
5723,SUNVIEW DR
5724,HIAWATHA PARK RD
5725,BILBERRY DR
5726,SOUTHPARK DR
5727,NORMANDY CRES
5728,CAMEO DR
5729,CASTLE HILL CRES
5730,GLENMOUNT AVE
5731,HILLIARD AVE
5732,AVERY CRES
5733,HWY417 IC118 RAMP54
5734,HWY417 IC121A RAMP51
5735,SHERWAY DR
5736,GRANDVIEW RD
5737,MARAVISTA DR
5738,KHYMER CRT
5739,WOODBINE PL
5740,BLACKSTONE CRES
5741,MURRAY ST
5742,STOWE CRT
5743,STOWE CRT
5744,SIMARD DR
5745,EAGLESON RD
5746,FRANKTOWN RD
5747,ECHO DR
5748,MCNAUGHTON AVE
5749,WEST VILLAGE PRIV
5750,RALPHPARK ST
5751,ISLAY PRIV
5752,KIMINI DR
5753,PARSONS RIDGE RD
5754,OLD CARP RD
5755,PARAGON AVE
5756,UPPER DWYER HILL RD
5757,MAC ST
5758,LONG ISLAND RD
5759,CENTREPOINTE DR
5760,"EPINETTES, AVENUE DES"
5761,CHINIAN ST
5762,CENTREPARK DR
5763,EASTPARK DR
5764,COXFORD ST
5765,DE SALABERRY ST
5766,DUTTON CRES
5767,BISLEY BLVD
5768,DUFF CRES
5769,MADAWASKA BLVD
5770,CONSTANCE CREEK DR
5771,DEERFOX DR
5772,BOAKE ST
5773,PRINCE OF WALES DR
5774,ROCHELLE DR
5775,HILLCREST DR
5776,COOPER ST
5777,BARBER ST
5778,MATTINGLY WAY
5779,MATTINGLY WAY
5780,RIVERSIDE DR
5781,SHERWAY DR
5782,BYRON AVE
5783,BRADFORD ST
5784,TURN LANE
5785,COWICHAN WAY
5786,MONTEREY DR
5787,MARBLE ARCH CRES
5788,"ST-LAURENT, BOULEVARD"
5789,APPLE HILL DR
5790,OVERBERG WAY
5791,OVERBERG WAY
5792,OPUS ST
5793,TULUM CRES
5794,FIELDFAIR WAY
5795,ROLLAND AVE
5796,BALLYMORE AVE
5797,BELLETERRE ST
5798,RIVER RD
5799,BANK ST
5800,SLATER ST
5801,RICHMOND RD
5802,RICHMOND RD
5803,MERIVALE RD
5804,PEARL ST
5805,LOYALIST ST
5806,STONEHILL CRT
5807,HIALEAH DR
5808,HAVENHURST CRES
5809,CUMMINGS AVE
5810,MAJESTIC DR
5811,HWY417 IC88 RAMP61
5812,TIMBERLINE PRIV
5813,WILHAVEN DR
5814,GREENLAND RD
5815,RIDEAUCREST DR
5816,LARMOURS RD
5817,ROUGEMOUNT CRES
5818,QUALICUM ST
5819,MORRISON DR
5820,IROQUOIS RD
5821,PRIORY LANE
5822,DU SOMMET PL
5823,BAKKER CRT
5824,REGIONAL ROAD 174
5825,BARCLAY RD
5826,8TH LINE RD
5827,INNES RD
5828,"ORLEANS, BOULEVARD D'"
5829,"ORLEANS, BOULEVARD D'"
5830,CRESTLEA CRES
5831,BAINBRIDGE AVE
5832,BOAKE ST
5833,WINTERBERRY WAY
5834,VERMONT AVE
5835,RAINFOREST DR
5836,VIA SAN MARINO ST
5837,VIA VERONA AVE
5838,VIA VERONA AVE
5839,CRAIG HENRY DR
5840,CONSTABLE ST
5841,DODDER KEY
5842,FOURTH LINE RD
5843,POLLOCK RD
5844,RAMP
5845,FIFTH LINE RD
5846,CLARENCE ST
5847,IVY CRES
5848,ASHBURY RD
5849,MILLRISE LANE
5850,JEANNE D'ARC BLVD S
5851,STAGECOACH RD
5852,COVENTRY RD
5853,PRESTON ST
5854,TOMPKINS AVE
5855,ECCLES ST
5856,HARMER AVE N
5857,GARRISON ST
5858,MARYLAND AVE
5859,BELL ST N
5860,DAVID DR
5861,ASHWOOD CRES
5862,PAUL BENOIT DRWY
5863,ELMIRA DR
5864,LENIDA DR
5865,AVIATION PKY
5866,PIMLICO CRES
5867,ARNOLD DR
5868,"EPINETTES, AVENUE DES"
5869,ST. GEORGES ST
5870,HAZELWOOD WAY
5871,VISENEAU DR
5872,RYERSON AVE
5873,TARTAN DR
5874,OKANAGAN DR
5875,COWICHAN WAY
5876,RUSTIC DR
5877,GADDIS CRT
5878,BISHOP DAVIS DR
5879,ARDMORE ST
5880,NANAIMO DR
5881,HORNER DR
5882,CORMACK CIR
5883,MALIBAR BLVD
5884,COUNTRY MEADOW DR
5885,MARTELLO DR
5886,PENNYROYAL CRES
5887,PINNACLE ST
5888,PINNACLE ST
5889,DAMASK AVE
5890,TRIPP CRES
5891,NORMANDY CRES
5892,ALBION RD S
5893,MARGRAVE AVE
5894,GLENWOOD DR
5895,ORISKA WAY
5896,WHITNEY DR
5897,CORKSTOWN RD
5898,LONGWOOD AVE
5899,ROTHESAY DR
5900,ABBEYHILL DR
5901,LARGO CRES
5902,INDIAN RD
5903,FIELD ST
5904,FOURTH LINE RD
5905,HUNT CLUB RD
5906,STONEWAY DR
5907,HERRINGTON CRT
5908,HARLOWE CRES
5909,SHAMROCK PL
5910,MELVILLE DR
5911,GEORGE-ETIENNE CARTIER PKY
5912,COLONEL BY DR
5913,ISLAND PARK DR
5914,AVIATION PKY
5915,GEORGE-ETIENNE CARTIER PKY
5916,SHIREGREEN DR
5917,ROCHESTER ST
5918,BOOTH ST
5919,METCALFE ST
5920,"ST-LAURENT, BOULEVARD"
5921,LISGAR ST
5922,HARE AVE
5923,DANIEL MCCANN ST
5924,FAIRLOP WAY
5925,RUSTWOOD PRIV
5926,LOCKHAVEN PRIV
5927,MOUNTSHANNON DR
5928,ARTISTIC PL
5929,RAMP
5930,HEDGE DR
5931,WIGGINS PRIV
5932,DOVERCOURT AVE
5933,MENTEN PL
5934,KIMPTON DR
5935,JEANNE D'ARC BLVD S
5936,DEER PARK RD
5937,DUNROBIN RD
5938,CARSON'S RD
5939,MEADOWBANK DR
5940,BRIAN CRES
5941,TRIPP CRES
5942,TRAIL RD
5943,SUNNYSIDE AVE
5944,BRISTOL AVE
5945,VOYAGEUR DR
5946,MADDEN CRT
5947,VORLAGE DR
5948,PIPERVILLE RD
5949,COULTER PL
5950,ENTERPRISE AVE
5951,ROCKDALE RD
5952,AIRPORT PKY
5953,BANK ST
5954,PRINCE OF WALES DR
5955,MURRAY ST
5956,ROCKWAY CRES
5957,GLENDENNING DR
5958,CRAMER DR
5959,ELVASTON AVE
5960,CANADIAN DR
5961,SNELGROVE DR
5962,EVELYN ST
5963,TUNNEY'S PASTURE DRWY
5964,WOLFFDALE CRES
5965,MITCH OWENS RD
5966,RENAUD RD
5967,FALLIS AVE
5968,IRVING AVE
5969,DRIVEWAY (THE)
5970,DES FORETS AVE
5971,BANCHORY CRES
5972,VICTOR ST
5973,MONK ST
5974,SIXTH LINE RD
5975,GRASSY PLAINS DR
5976,CASTLEBROOK LANE
5977,FARDON WAY
5978,ST. JOSEPH BLVD
5979,NAVAN RD
5980,GRENWICH CIR
5981,CELESTE WAY
5982,SERENITY AVE
5983,KLONDIKE RD
5984,LISKA ST
5985,COCKBURN ST
5986,CORONET AVE
5987,GOLDRIDGE DR
5988,ROCHELLE DR
5989,CASSANDRA ST
5990,WALLSEND AVE
5991,PORTOBELLO BLVD
5992,CHARLESWORTH CRT
5993,COLONEL BY DR
5994,QUEEN ELIZABETH DRWY
5995,QUEEN ELIZABETH DRWY
5996,QUEEN ELIZABETH DRWY
5997,HIGHWAY 417
5998,"MONTREAL, CHEMIN DE"
5999,ISLAND PARK DR
6000,ISLAND PARK DR
6001,SIR JOHN A. MACDONALD PKY
6002,CARTWRIGHT RD
6003,ROGER STEVENS DR
6004,BARNWELL CRES
6005,"MONTREAL, CHEMIN DE"
6006,LAURIER AVE E
6007,WOODROFFE AVE
6008,VALIN ST
6009,CRESTHAVEN DR
6010,RUSHFORD PRIV
6011,STURBRIDGE PRIV
6012,OLYMPIC WAY
6013,GAMBLE DR
6014,STRACHAN ST
6015,RIFLE RD
6016,ARDAGH GT
6017,GLACIER ST
6018,CHIPPEWA AVE
6019,COWICHAN WAY
6020,CARLAW AVE
6021,STONE CRES
6022,QUEENSDALE AVE
6023,HARRISON ST
6024,GUTHRIE ST
6025,HAXBY PRIV
6026,BRADLEY GREEN CRT
6027,WESTDALE AVE
6028,HORNER DR
6029,KNOLLSBROOK DR
6030,LAURENTIDE RD
6031,ASCOT AVE
6032,BRISBANE RD
6033,BEATON RD
6034,SONIA CRT
6035,PETTAPIECE CRES
6036,DORIS AVE
6037,VALLEY STREAM DR
6038,CONSUL AVE
6039,GOODWOOD DR
6040,LEXINGTON ST
6041,GLACIER ST
6042,SULLIVAN AVE
6043,WALKLEY RD
6044,MANOTICK MAIN ST
6045,HWY417 IC140 RAMP51
6046,RIDEAU VALLEY DR N
6047,MERIVALE RD
6048,MAIN ST
6049,BLAIR RD
6050,REGIONAL ROAD 174
6051,GLADSTONE AVE
6052,METCALFE ST
6053,HUNT CLUB RD
6054,BALSAM DR
6055,CHANTENAY DR
6056,BRIDGESTONE DR
6057,CASTLEFRANK RD
6058,SAMUEL MANN AVE
6059,ROGER STEVENS DR
6060,ANWATIN ST
6061,SELLERS WAY
6062,KINGSDALE AVE
6063,COUNCILLOR'S WAY
6064,SUSSEX DR
6065,PRESTON ST
6066,BRETTON PL
6067,EDGEWARE DR
6068,RAYNER'S LANE
6069,STEEPLE CHASE DR
6070,AQUAVIEW DR
6071,BELLETERRE ST
6072,CELEBRATION ST
6073,HEMLO CRES
6074,WOOD AVE
6075,RIDGEGATE ST
6076,KINCARDINE DR
6077,CARLING AVE
6078,CARLING AVE
6079,FERNBANK RD
6080,DOLOMITE ST
6081,MARIER AVE
6082,GREELY WEST DR
6083,"EPINETTES, AVENUE DES"
6084,DAVID MANCHESTER RD
6085,VOYAGEUR DR
6086,SALE BARN RD
6087,MCKEOWN DR
6088,OLD PRESCOTT RD
6089,HERON RD
6090,CROWNHILL ST
6091,LAPORTE ST
6092,PLEASANT PARK RD
6093,ERINBROOK CRES
6094,GOTH AVE
6095,PARKVIEW RD
6096,SHERWOOD DR
6097,WARREN AVE
6098,BAYSWATER AVE
6099,HWY416 IC75A RAMP63
6100,DUHAMEL ST
6101,HWY417 IC115 RAMP26
6102,ARMSTRONG ST
6103,BRIERWOOD AVE
6104,MANSFIELD AVE
6105,SPRATT RD
6106,INVERKIP AVE
6107,SKIPTON RD
6108,ERNSIDE CRES
6109,FRANKTOWN RD
6110,MACFARLANE RD
6111,BRONSON AVE
6112,ALBION RD
6113,LESTER RD
6114,STAGECOACH RD
6115,ESTHER ST
6116,BEAUSOLEIL DR
6117,KING GEORGE ST
6118,HUNTLEY AVE
6119,PENRITH ST
6120,PEPPERGRASS RD
6121,BLACK TERN CRES
6122,ASH LANE
6123,JOHNSTON RD
6124,BEACONWOOD DR
6125,OAKBROOK CIR
6126,IVESON DR
6127,ST. PATRICK ST
6128,CLEMENTINE BLVD
6129,CHARTWELL AVE
6130,THAMES ST
6131,PINETRAIL CRES
6132,COOLSPRING CRES
6133,SILVER ST
6134,WIGAN DR
6135,BONNIE CRES
6136,WELLINGTON ST
6137,SANDSTONE CRT
6138,NEWMARKET ST
6139,STARLING CRES
6140,COLONIAL RD
6141,COLONIAL RD
6142,VICTORIA ST
6143,BANK ST
6144,COLE AVE
6145,TURN LANE
6146,AMBERCREST ST
6147,COMO CRES
6148,PARKWAY RD
6149,BEATRICE DR
6150,CEDARVIEW RD
6151,MARSHWOOD RD
6152,CLARIDGE DR
6153,CHIPPEWA AVE
6154,QUAIL DR
6155,BERGEN AVE
6156,MCCLELLAN RD
6157,RIVERSIDE DR
6158,RED WILLOW DR
6159,BATON CRT
6160,SAPHIR AVE
6161,BLAIR RD
6162,WINTERGREEN DR
6163,AGATHA ST
6164,CANYON WALK DR
6165,NEWILL PL
6166,BEAULY ST
6167,ALBION RD N
6168,STRANDHERD DR
6169,MAXWELL BAILEY PRIV
6170,TRIM RD
6171,COOPER HILL RD
6172,IRIS ST
6173,SEYTON DR
6174,STRACHAN ST
6175,TURN LANE
6176,NORWAY SPRUCE ST
6177,EMBER GLOW CRT
6178,EAST HEALEY AVE
6179,ALBION RD S
6180,TRAVERSE DR
6181,ROB LYTLE'S LANE
6182,INNISKILLIN DR
6183,BALLYHAISE ST
6184,KIRKWOOD AVE
6185,BANNON WAY
6186,SAI CRES
6187,RITCHIE SIDE RD
6188,FARMERS WAY
6189,COLONIAL RD
6190,RUSSLAND RD
6191,"ST-LAURENT, BOULEVARD"
6192,SUNRIDGE LANE
6193,"MONTREAL, CHEMIN DE"
6194,BRONSON AVE
6195,METCALFE ST
6196,JOCKVALE RD
6197,BETHUNE WAY
6198,HERON RD
6199,MALIBU TERR
6200,PORCUPINE TRL
6201,ABBEYDALE CIR
6202,NAVAN RD
6203,KITOMAN CRES
6204,CAHILL DR W
6205,EDINA ST
6206,WILDLIFE WAY
6207,ST. REMY DR
6208,KING ST
6209,FOXLEIGH CRES
6210,FRENETTE ST
6211,FOREST LEA DR
6212,MUSTANG ST
6213,GRAND CANAL ST
6214,SOUTHAM WAY
6215,ST. ANDRE DR
6216,MCMANUS AVE
6217,COUGAR CRT
6218,QUEENSWOOD CRES
6219,ELMLEA DR
6220,KENASTON ST
6221,CLOVELLY RD
6222,CAMPEAU DR
6223,RUSSELL RD
6224,HIGHWAY 417
6225,BRIDGE ST
6226,LYON ST N
6227,MIDSUMMER TERR
6228,SMYTH RD
6229,SNOWBERRY WAY
6230,GREENLAND RD
6231,WELLINGTON ST
6232,METCALFE ST
6233,BASELINE RD
6234,OAK MEADOWS DR
6235,DALECROFT CRES
6236,PHELAN RD W
6237,ALBERNI ST
6238,GRACEWOOD CRES
6239,RIVERBOAT HTS
6240,SOMERSET ST W
6241,HEATHERSTONE CRES
6242,GRENFELL CRES
6243,WATERFERN WAY
6244,SERRA RIDGE
6245,ST. JOSEPH BLVD
6246,PAINE AVE
6247,HUNTMAR DR
6248,SUMMERHILL ST
6249,HARESFIELD CRT
6250,HUNTMAR DR
6251,"CHANTS-D'OISEAUX,VOIE DES"
6252,HWY417 IC144 RAMP62
6253,WATSON RD
6254,WEST RIDGE DR
6255,MOUNTSHANNON DR
6256,OTTERSON DR
6257,LERNER WAY
6258,LEWISTON AVE
6259,WITTINGHAM DR
6260,BROKEN OAK DR
6261,WOOD AVE
6262,SUNNYSIDE AVE
6263,BARTON ST
6264,HWY417 IC126 RAMP52
6265,FENTIMAN AVE
6266,BILLINGS AVE
6267,BRIAR AVE
6268,FEATHERSTON DR
6269,CHAMBERLAIN AVE
6270,REGIONAL ROAD 174
6271,VICTORIA ST
6272,SMYTH RD
6273,DONNELLY DR
6274,CARLING AVE
6275,PRINCE OF WALES DR
6276,REGIONAL ROAD 174
6277,DU SOMMET PL
6278,CANOTIA PL
6279,REGIONAL ROAD 174
6280,"ORLEANS, BOULEVARD D'"
6281,ANDERSON RD
6282,DOWSER ST
6283,GENTIAN HTS
6284,KIRKSTALL AVE
6285,TIMBERVIEW WAY
6286,OLYMPIC WAY
6287,FOXMEADOW LANE
6288,LOGAN FARM DR
6289,LARIVIERE CRES
6290,ALTA VISTA DR
6291,NEIGHBOURHOOD WAY
6292,WOODHAVEN HTS
6293,"EPINETTES, AVENUE DES"
6294,VISENEAU DR
6295,HUNTER'S RUN DR
6296,MEADOWBREEZE DR
6297,SPRINGFIELD RD
6298,BERMUDA AVE
6299,NELSON ST
6300,STRABY AVE
6301,O'HARA DR
6302,WAGON DR
6303,PINE VISTA DR
6304,UNICORN AVE
6305,KNIGHTS DR
6306,BAYWOOD DR
6307,BALLYCASTLE CRES
6308,GLANDRIEL CRES
6309,WISTERIA CRES
6310,TRAINYARDS DR
6311,HUTCHISON AVE
6312,AVONDALE AVE
6313,GERVIN ST
6314,SANDHILL RD
6315,QUEEN VICTORIA ST
6316,GULF PL
6317,WEYBRIDGE DR
6318,COOPER HILL RD
6319,STACKHOUSE CRT
6320,SARSFIELD RD
6321,CHESSWOOD CRT
6322,FARMERS WAY
6323,AVIGNON CRT
6324,APPLEFORD ST
6325,PRESLAND RD
6326,KIRKWOOD AVE
6327,BROADWAY ST
6328,GREY NUNS DR
6329,GREY NUNS DR
6330,TACHE WAY
6331,RAFTSMAN LANE
6332,HUNTSVILLE DR
6333,BRITANNIA RD
6334,DELMEADE GT
6335,TYBALT CRES
6336,SHELLSTAR DR
6337,PALTON AVE
6338,BLOSSOM TRAIL DR
6339,ARMADA AVE
6340,CONROY RD
6341,8TH LINE RD
6342,TERRY FOX DR
6343,BEAUCACHE PRIV
6344,EGLANTINE DRWY
6345,WHERNSIDE TERR
6346,LADY SLIPPER WAY
6347,VALIN ST
6348,LOUIS RIEL DR
6349,MAJOR RD
6350,MONTY DR
6351,GYRFALCON CRES
6352,GOLDRIDGE DR
6353,CARACARA DR
6354,HOWIE RD
6355,BECKSTEAD RD
6356,WINDWOOD PL
6357,RANCHWOOD WAY
6358,CLARIDGE DR
6359,BENJAMIN AVE
6360,LAUREL ST
6361,PINHEY ST
6362,LOUISA ST
6363,HARRY DOUGLAS DR
6364,CHARLIE'S LANE
6365,PARKDALE AVE
6366,CARLING AVE
6367,CARLING AVE
6368,CARLING AVE
6369,BATHGATE DR
6370,JARLAN TERR
6371,VANCES SIDE RD
6372,GRIERSON LANE
6373,MOZART CRT
6374,PLANTE DR
6375,RAMP
6376,CLARET CRT
6377,PLANTE DR
6378,COWAN CRES
6379,CLARENDON AVE
6380,WESLEY AVE
6381,DORACK DR
6382,COURTENAY AVE
6383,CAMELIA AVE
6384,MACY BLVD
6385,TWEEDSMUIR AVE
6386,FIRST AVE
6387,LYON ST S
6388,CLYDE AVE
6389,SHERWAY DR
6390,UPNEY DR
6391,SHAWINIGAN ST
6392,ROBERVAL AVE
6393,CHARLEMAGNE BLVD
6394,NORTHAMPTON DR
6395,HAZELDEAN RD
6396,GREENBANK RD
6397,WOODROFFE AVE
6398,ROGER STEVENS DR
6399,MAITLAND AVE
6400,SOUTHCLARK PL
6401,CENTREPOINTE DR
6402,GARDENWAY DR
6403,RICHARDSON SIDE RD
6404,ROGER RD
6405,DUNROBIN RD
6406,RENSHAW AVE
6407,PARKWAY (THE)
6408,GOULDING CRES
6409,GOTH AVE
6410,JASON DR
6411,LOGGERS WAY
6412,REMINGTON WAY
6413,FREEDOM PRIV
6414,GREENBANK RD
6415,CARLING AVE
6416,MARCH RD
6417,COMMODORE DR
6418,"EPINETTES, AVENUE DES"
6419,HOYLAKE CRES
6420,INGE CRES
6421,WILBROD ST
6422,HWY417 IC138 RAMP26
6423,TEMAGAMI DR
6424,THUNDERBIRD DR
6425,ROYALTON PRIV
6426,HWY417 IC112 RAMP54
6427,HWY417 IC113 RAMP85
6428,CLEGG ST
6429,MARIPOSA AVE
6430,JAMES ST
6431,ROSEDALE AVE
6432,SARAH BILLINGS PL
6433,MAC STOREY ST
6434,PORTER ST
6435,CAMPEAU DR
6436,HAMILTON ST
6437,GAYNOR PL
6438,SPEARMAN LANE
6439,WALKLEY RD
6440,KINCARDINE DR
6441,VICTORIA ST
6442,HOLLAND AVE
6443,MEADOWLANDS DR E
6444,BORTOLOTTI CRES
6445,AVA RD
6446,LAFRAMBOISE PL
6447,VACHON AVE
6448,FARMVIEW RD
6449,WOODSTOCK ST
6450,PRIMROSE AVE
6451,ABBOTT ST W
6452,CARACOLE WAY
6453,NESTLETON ST
6454,SUMMER DAYS WALK
6455,SILVERSTONE WAY
6456,SUMMERHILL ST
6457,SWITZER AVE
6458,CANAAN RD
6459,ARMSTRONG RD
